key,source,target
/F8BCDB6F4B07FF6C348772AB40EAEE0E,Suppressor,消音器
/735D5BB54FE67D69D988709C0E064908,Suppressor (Black),消音器(黑色)
/683EE489465AEB3B59DD67B3F8B79CF1,Suppressor (FDE),消音器(沙色)
/32F0650A4535DD0A22B245A4C19260F0,Suppressor PBS-1,PBS-1消音器
/240F55A042851CC851F84BBDBD0C798A,Suppressor PBS-4,PBS-4消音器
/8D8D5D97488DC82E12572781EE99AD37,Surround 5.1,环绕5.1
/BB86649D496BAA107B543991B1E59204,Surround 7.1,环绕7.1
/0B1327E7436F9A88AEF6F680449680DD,Switch Stance HUD Side,切换姿态指示器位置
/FC4B3DB4475C6BC38164B5A13DD8E057,Switch to Previous Item,切换到上一个物品
/80EE886A44CFBFB7B4EF848E69A2F3EE,Switch to READY,切换到上一个物品
/06A8CEA84C37A80B424D25B22A9884E4,Switch to READY and FIRE,切换到就绪姿势并射击
/C94EA7FA46EF5D41CC088F9693638A69,Switch to the associated mod in the installed mod list,在已安装的模组列表中切换到相关联的模组
/BC5ED06F47573263BF5E509A52AEE54A,T-Shirt,T恤
/5EC95F0E4384CFA3058848A0A3F7F68C,T-Shirt Tucked,T恤(塞入)
/3B8A264D4601A1A3C4FD26BF1BDDE00D,TAA (Temporal),TAA (Temporal)
/A0B56C3A4DEF0C5F17B415BCD91317D8,TAB,TAB
/6C51263A40095969F6CBE8AFD93BBD8F,TABLET,平板
/8F0532874D16CD80242A6DAC1087D4FF,TAC LIGHT,战术灯
/A1ED890E46DCC12887B9D48C73664D6B,TACTICAL LIGHT,战术灯
/284646A443AE043CE72FFD8199DF42DD,TAP,点击
/420F25554B098D083EAE5688A7BDFE96,TAP,点击
/B59FCA9540E4F55511D98E8B52D49717,TAP,点击
/E43EF3BD4A32772ECD821896E978762A,TAP,点击
/E4BF0FE947A4ABB7BD8296949B027000,TAP,点击
/ECC7C35B49606295270AC08A126EF51B,TAP to Jump. HOLD near obstacles to Climb.,轻触跳跃，靠近障碍物时长按以攀爬。
/E3FA735744ABD0C574DF19AC9B443A6F,TEAM ELEMENTS,小队
/81253D0544A7315D86D4628C7C8670D0,TEAM KILLERS,队友杀手
/16B5ABF8499152663A7930AE8AF06D24,TEAM NAME,阵营名称
/B0CDCC92475278BCB5BF71A8E6D43341,TEAM NAME,阵营名称
/BE16306D46068A6DB9C69CBAA32937F0,TEAM NAME,阵营名称
/643D099F41FC5F688610CC986A87272C,TEAM SCORES,阵营分数
/573178734DE94C0E8BEBA5B48CAAFD4C,TEAM TOTAL,阵营总计
/D2CC2A5F4150A1FD29BB9DB276F7B734,TEAM TOTAL,阵营总计
/6C8DED4144301DB1BB68DD91935C2437,TEAMS,队伍
/D873B67E457E1FFB600D5496703C988B,TECH ARTIST,技术美术
/5276C8A74EBE162383AFF8A02FBEFE48,TECHNICAL ADVISORY,技术顾问
/85E7795A430D2F9011EC359FFE813E2C,TEST_Stencil Scope,测试版_描边瞄准镜
/F1443D96418CB3BF15B21F9325BD8425,TEXT,文本
/94569AE04B4C4AD9189C329EF0280787,TEXT CHAT,文字聊天
/1E2B7CFE4AAE3D3F0C0064892D913C43,TEXTURES,贴图
/87EB0F894EA9A36A86DE788E593F14F2,TIME AND WEATHER SETTINGS,时间和天气设定
/BB2E28534E3FEEC59FFB309986EE90E4,TIME ELAPSED,任务时间
/F87FB54C4FE7EDCFFF0BF6A9E18E953C,TIME ELAPSED:,任务时间:
/D513E1164DCDC4F8536303B51CA66B44,TIP,小提示
/1CDFBD6C48FA5A5A5222D2BF76A0DD28,TITLE,标题
/26BED2D24C2FC38BA7CAB0AEA13CA20F,TITLE,标题
/AC5406094120CE2184FD49848C058486,TITLE,标题
/CE4A61F74EA04BEC1D26F4B4570B3648,TITLE,标题
/B9A869EB487795DD30E001A281DF4EFB,"TN_Rig_01,TN_Rig_02","TN_Rig_01,TN_Rig_02"
/719E1F1F4564DA7A0D26818E9B7E45BC,TOP,上衣
/8501273946C5DE4250880597C9AE6122,TOTAL FORGIVES,总原谅数
/742556904A9026C5F7E20CBE78CDC89E,TOTAL SCORE,总分数
/2A4613FE439BCBE9D44332B9CADFD72A,TOTAL TEAM KILLS,总队友击杀数
/40A40E5A404B6E0C57DB44937C2B310E,TRAINING,训练场
/7E4ED2BE4D99C4A2897ED6937C100943,TRAINING,训练场
/86325970494E4A17B983F38A969BDE00,TRAINING,训练场
/681D39524EA456E832442F9BA565F6BE,TRY AGAIN,再次尝试
/D454978F44D6F2104F8BFDB42778B6C2,TYPE,类型
/CDBA96444A98D94A400C979F1EFBAF51,Tablet,平板
/872ED5F24B005DB85029578EEC77C82B,Tac Light (M300C),M300C战术灯
/3A290A6E42C0126ECDA7D281A0C5F9B5,Tac Light (M600V),M600V战术灯
/AB5279AA49C13BC4546BF6AF4C220DCF,Tac Light (WMLx),WMLx战术灯
/A3393F5C4F94CC119432BAAB6BE084F8,Tac Light (X300),X300战术灯
/252247044DFDB574051E79B0F8EC3196,Tac Light / IR Illuminator,战术灯 / 红外照明
/BA707C6B4E5EEAC32642DE8AD6774CDE,Tactical Boots,战术靴
/644E325546317E3AF9CEBA9485C27B60,Tactical Gloves,战术手套
/283AA77347C275E51500F49D4F0412F7,Tactical Pants,战术裤
/E9BE55A44D816BE08A36508CBE0E3AEE,Tactigamer,战术游戏爱好者
/6A5D2F534E033ABBBD209DA9CD8A3718,Tag,标签
/826805D549F7251C27D8F79AD1921C22,"Tag 1, Tag 2, Tag 3","标签1, 标签2, 标签3"
/5D530B7441C771765B36E8A973515122,Tags,标签
/95D05D8F448F1628F7DBF39BFA8AF54A,Tags,标签
/BCEB753A466B428970F7E9A24A3349DF,Tags,标签
/52903E024181384F0EBA35AC8ED12E48,Taking Screenshot,截图
/489047824FC991625AA671A718854487,Talk (VOIP),语音通话（VOIP）
/AAD86C094C24C730863F168D4EEB666F,Talk (VOIP),语音通话（VOIP）
/9653DA254F6C7ABFC9086282687D7753,Tan,沙色
/0A1D999A479EE717240A5793492E4B15,Tap,点击
/613A326C40C5EC572BF612801A30553A,Tap,点击
/622710F340D25DD85B5F24A6C9047D1A,Tap,点击
/CE5F5B5F43D9BAD7F164C78852C068A2,Tap quick / Hold fluid,快速点击/长按
/80A5161643B46B4344510A8D2D85AC4E,Team Chat (Text),小队聊天（文字）
/6CB949F148C493C979DF0C97F7A3EB89,Team Killers,队友杀手
/73D0F41A4501C3DCD559BA96EB403679,Team Restrictions,阵营限制
/AE9D87374E70A21D9F9B9CAD1EC142DD,Team Room,阵营准备室
/CD850F00442F227FDE9A7A8523362F2E,Team Roster,阵营名单
/3C7E2E6F4EDAD0BCF8EECDBC3C6F3480,Team radio. Transmits to all active team members.,阵营无线电通讯，所有存活阵营成员可听到。
/32B4FFE34C9F27B91E10889D0497748D,Team {TeamId},阵营{TeamId}
/4FBADF3441E7D2EC0953BCA8CE2E0E62,Team {TeamId},阵营{TeamId}
/8228E33C4F489B44DF9808AF535D502B,Team {TeamId},阵营{TeamId}
/EC3115DE4964243D03AD8288C49EE1EA,Team {TeamId},阵营{TeamId}
/3FEE6C2B4EBAC01C9871DE9A0EEFBDE3,TeamName,阵营名称
/1540BA43493816D311D0059A131E0D9D,Temporal AA Current Frame Weight (Requires Restart),TAA当前帧权重（需要重启）
/0D5B0E7444E430EB04A4E783B0F2B9AF,Temporal AA Samples (Requires Restart),TAA样本数（需要重启）
/AC571660451454D9A8B27E9D1AD8808E,Test AI,测试AI
/2CD59A7E460CB887B62B889676B7FE1D,Test your weapons here before deploying.,在此测试武器，然后再部署。
/D992502D4FDD05F04BE6B9B97880FF01,Text,测试
/1F3B0AD34EB280DD451AD6812E801781,Text Block,文本块
/E28C3C414006E37C64C1A294BD09E37F,TextureQuality,贴图质量
/BB835FCF4A0D1D9DD29815843EC4CA5A,The GROUND BRANCH Inner Circle,地面部队核心玩家社区
/146EBE624200AA06E0BB0590FE30A3CE,The Mod ID is a unique reference associated with mods in the Steam Workshop. Mod ID 0 is a special identifier associated with a permanent mod staging area in the game installation directory.,模组 ID 是与 Steam 创意工坊中的模组关联的唯一标识符。Mod ID 0 是一个特殊标识符，用于指代游戏安装目录中的永久模组暂存区域。
/689D21BC48EEFB3F6EDEA88B0BC635EC,The Mod ID is a unique reference associated with mods in the Steam Workshop. Mod ID 0 is a special identifier associated with a permanent mod staging area in the game installation directory.,模组 ID 是与 Steam 创意工坊中的模组关联的唯一标识符。Mod ID 0 是一个特殊标识符，用于指代游戏安装目录中的永久模组暂存区域。
/10D8D1B44C2AB96AD1EB388E17A4A23C,The Night Vision Range,夜视靶道
/4E8059244DA6C9B7F6D63F99B02ADA6B,The READY (point-shooting) position will drain ARM STRENGTH and increase weapon sway over time.,射击姿势会消耗手臂耐力并增加武器晃动
/D04F28C34DE55536AA79438E0500643F,The Range,射击场
/3DF439514ABFD28D247DCB845D63B358,The existing mission wil be overwritten.,已有任务将被覆盖。
/B91703884C45F51EAA203AB5B1ED36F4,"The filename of the mission. Ordinarily this is the game mode name, without any spaces.",任务的文件名。通常为游戏模式名称，不含空格。
/9FB2DC844DED73C11CF3F3A4F4C8DC5B,"The mod priority determines which mod features take precedence. The higher the number, the more that the mod will dominate over others. Where two mods have overlapping/incompatible functionality, the higher priority mod should generally win out.",模组优先级决定了其功能的优先程度。数值越高，该模组在功能上越占主导地位。当两个模组存在重叠或不兼容的功能时，通常优先级较高的模组将生效。
/4169ECFB4762514D8C524197115B3D7A,The mod type is whatever the mod declares itself to be. This is for your guidance but is not definitive.,模组类型由模组自行声明，仅供参考，并不具有绝对约束力。
/2731854548BED481325F4AB71AA1785B,The mutator author,突变器加载失败。通常是由 Lua 脚本中的编程错误引起的。请检查日志中的 Lua 错误信息。可在控制台中输入 showlog 1，在新窗口中查看日志。
/8E8E5DFB43A01BB5E4480D9AB17B8AEE,The mutator has failed to load. This is usually due to a programming error in the lua script. Check the log for lua error messages. Type 'showlog 1' in console to bring up the log in a separate window.,突变器优先级决定了其执行顺序。数值越高，突变器越早被调用。突变器优先级来源于其所属模组的优先级设定。
/B82F3F584F7165DD8776B5BCA2547310,"The mutator priority determines which mutators are executed first. The higher the number, the earlier the mutator is called. The mutator priority is determined from the associated mod priorities.",突变器的优先级决定了其执行顺序。数值越高，突变器将越早被调用。突变器的优先级来源于其所属模组的优先级设置
/9F8C8AE3454A69EB439F7E91AB7C0A45,The net driver failed its Listen() call.,网络驱动在调用 Listen() 时失败。
/409E15E74F391A70AC9F19ADB0DD14A1,The original and best,原汁原味，最强之选
/66785553494927C077384BA5EB220B68,The original and best,原汁原味，最强之选
/AB623EEE4791916E9F1797A23B60CF4A,The pending connection to the server failed for some unknown reason.,因未知原因与服务器端连接失败。
/BE14FC304201A8E852EF19919DB0CAB9,The pending connection to the server failed.,与服务器端连接失败。
/686EFFAC4C3644A75121E885DB1C8A4C,The pistol is held close to the chest and pointed forward — ideal for very tight quarters.,手枪握持于胸前并指向前方，非常适用于狭窄环境。
/6005EB5E4037EC1AC3A9B4B3F0DA9094,There was an error during a client travel to a new map.,客户端切换至新地图时发生错误。
/5097811C4B9C8A33EE793B8A72F85473,There was an error during a server travel to a new map.,服务器切换至新地图时发生错误。
/79AD66154F94630D813CD08537B89486,There was an error during connection to the game.,连接游戏时遇到错误
/3D0FA6904C5BD71CC129AF8BC44EB563,Third Person,第三人称
/228D7E2E4B7F0E1C3CDE379B9EA0A8B6,Third Person (Fixed),固定第三人称
/8F5BDE924D034D84E641A0A26020D432,Third Person (Free),自由第三人称
/8AD0795440763BCBBA1598B86C1199B4,This ban is permanent.,永久封禁
/298B3E63447473D19E656B8B416F8931,This ban will expire {0},封禁将在{0}后过期
/AC7A10BD4620F567E94E07855347C1FB,This command can only change one at a time.,此命令一次只能更改一个项目。
/571DE54B4742C09A86A9A3A295999CE7,This could be due to game mode or change to server configuratoin.,这可能是由于游戏模式或服务器配置更改所致。
/0B69DF1D4FAB78A382A487B2E1F9A974,This decrepit abandoned building standing in an Eastern European industrial district appears to have hosted a school turned field hospital.,这座位于东欧工业区的破旧废弃建筑似乎曾是一所学校改建的野战医院。
/556F0D9347B959EACC78C4A6AE0312C5,This is a MOTD line that is really not that long.,这是一条不算太长的每日公告（MOTD）内容。
/0BEC0CD74218211DB10A208E5F8C41E3,This is a description of a validation error in your level. It may be a sentence or two in length.,这是关于你地图中验证错误的说明，可能是一两句话的长度。
/CE8EE8DC4E2CFB19C2EA89AF3DB4B61D,This is a hint,这是一个提示。
/1260C2A94DC7CA6191C9DC8D81BD5E71,This is a pretty long text placeholder for a game tip that shows up in the loading screen.,这是一个较长的游戏提示占位文本，会在加载画面中显示。
/F1ABC3D9496505C2B5EC22A6CD29AE1A,This is a test string.,这是一个测试字符串。
/5BDB0FA045852F0417D47B8D71E3A970,"This is one of the biggest and most expensive rigs ever built, and bad guys have just taken charge of it.",这是建造过的最大、最昂贵的钻井平台之一，而现在坏人已经接管了它。
/30B89FBE492CE4D157846F9C7DF8E193,"This is the author of the mod, as declared by the mod itself.",这是模组作者，由模组本身声明。
/99489F5D4DB48084B4B48C9A329175C1,"This is the title of the mod (if present), as specified by the mod itself.",这是模组的标题（如果有），由模组本身指定。
/43F7FE5549E8D5DC3D067FAC1270D90D,This is the title of the mutator,这是突变器的标题。
/AD89C8974D21BBE0C379CB8B37351BC0,"This player has killed you with
friendly fire {0} time(s).",该玩家误杀你 {0} 次。
/9310AB6F4130CE884AAFBAB9CEB426FB,This player has teamkilled you {0} time(s).,该玩家目前队杀你 {0} 次。
/D4EC86C947792C35816BC5BA71BC4A64,This player is currently talking. Click to mute this player.,该玩家正在讲话. 点击静音该玩家。
/D3A73CD240803349F970DF921340FC68,This server has a web banner.,服务器使用了准备室展示板
/BE760B134D47B67D96EF28A947FDC9DC,This server uses a white list.,该服务器使用了白名单
/020706014B342A24D14E15AD40B7088F,This slot is not available at this time. It may still be in development or temporarily disabled.,当前该槽位不可用。可能仍在开发中或已被临时禁用。
/6BF39837402CF40EA0737F864329AB6B,"This small paintball field was not built for lethal shootouts, but paintball markers aren't as readily available to paramilitary operators as real guns.",这个小型彩弹场本不用于致命交火，但对于准军事人员来说，彩弹枪远没有真枪那么容易获得。
/C4E8F7EA4363BD86EDDD8E861121B4FA,Thumb Mouse Button,鼠标拇指键
/0B5D00F44AB5271FE7C839B66D9D087B,Tiger Stripe,虎斑
/6111149B423A9B166B066783A4118061,"Time
0000","时间
0000"
/1B328B3444301DA6F22F2883BD7DDA40,"Time
{Time}","时间
{Time}"
/2A5A26D549BB45C49D94B5A6F9B8C57D,Time of day preset:,一天中的时间:
/6432356C413043E7CC7AF5B42DF8740B,Time of day preset:,一天中的时间:
/067CCFD647E42BF4342D9D92C8ADCCB5,Title Text FTW,首选标题文本
/FB016A254399C8E52AD6339C609EF0A0,"To add an attachment, DRAG & DROP it onto an available ",要安装配件时，点击并拖动配件到可用的
/BE84EEF144AEA60F6EB628ABDF2CC3B0,"To change your appearance and loadout, approach a LOCKER or WORKBENCH.",要更改你的外观和装备配置，请走近储物柜或工作台
/CC9C3ECB401E4C6784D3A0A2BB165C04,"To use BINOCULARS or the RANGEFINDER,
toggle your NVG off first.",使用望远镜或测距仪前请先切下夜视仪
/5D40E0764DFFC9D61B4C8DA0E6B86A8C,Toggle,切换
/98D46C784D5214497836DDB1D61CDC07,Toggle,切换
/C25C0E5F4807065ADA7C5F9B2DABCC0F,Toggle,切换
/E5ED6A8E4329108F3DBC60A37E73CF51,Toggle,切换
/E9325093484180B0E5D58A81E2655263,Toggle,切换
/F388EE274C4AE2C76CD4C69E652EF032,Toggle,切换
/3BDB5084437C228C299B20B92AE90424,Toggle HUD,切换HUD
/621AB4DF438F6F44D2D592A4A6EDB414,Toggle HUD,切换HUD
/7B0AA5854B3E52C66120A88012C6BB49,Toggle HUD,切换HUD
/3249F96D442DFB4B26510C848173DEED,Toggle Laser,切换激光
/A6825D4B492D5ED1CCC2AD8363399AC1,Toggle Laser Mode (Visible/IR),激光模式切换（可见/红外）
/DB86BC934F58015137BF188CF274B09B,Toggle Laser Mode (Visible/IR),激光模式切换（可见/红外）
/BF5DB95949DA1FD0B6B4A4A224DCD0D5,Toggle Tac Light / IR Illuminator,切换战术灯/红外补光
/BEA3FE874DC81D94D7EE83B4DC0D6D77,Tonemapper Sharpen (Requires Restart),色调映射器锐度(需要重启游戏后生效)
/1F7670494F18C5AF3DF3288E7ED30AC3,Too many items of the same class/type as {0}.,{0} 上存在太多相同类型的配件
/81DF0CE940F482D92A16A0AC2CB5F693,Too many selected.,太多选择
/3E734106484EDFE6AF8365B24F081C7C,Top Rail Mount,顶部导轨（附件）
/A6174A6B490039BA1A3710BA1660C5E9,Top Rail Mount,顶部导轨（附件）
/844D027C429211F3E1E9E7BDC8759DEA,Trained,训练过
/30218A7B4DE422C264FAEB83C5FFA3E3,Training,训练
/0CF04A034A1DB3A0F7FEB3B08C7A7FEB,Travel Failure Type,地图切换失败类型
/A95348A04BF03FC7E43A61874527EFB3,Tri-Rail Mount,三向导轨适配器
/4A46F5264BFDAFD3A3FBF8B44C50CC25,True,是
/58ABF06F4CA800A73172F3B7DCA93CA2,True,是
/5992B8234D080775307DE8B1826A375F,True,是
/765243EC47A4060D840F46BFEE87E080,True,是
/E38BD856472153C49C7363866EEB4698,True,是
/E3E3CDB44D38E060A77562949A62AB9D,True,是
/07C6530E4FE8983D97E22A90E032960A,Turn Left/Right,视角左右移动
/390B02F84233A651A67AF5B7077C19C1,Turn Left/Right,视角左右移动
/836F38204B70E97D67B96FB0DB660FEF,Turn Off,关闭
/006A4C934792557128AA7BAC13C970C7,"Turn the mod on or off, but keep it installed/subscribed",开启或关闭模组，但保持已订阅状态
/950AE577409E9635EBAC338EDAA930B7,Tweak your loadout here while using the firing range. Approach the bench and press F to start.,要改变射击场内使用的装备，靠近这里并按互动键（默认为F）。
/6F613C784158689455D319BD99F176E1,Two Levels,二级
/3B4260834B5A7ADCE4C75BA3447DAB8F,Type,类型
/48DF44FF49510AD66D610CABC698DDCF,UCP,UCP
/CA2CCD3D4BBE71670D6A8FA15B3E9E3C,UCP-D,UCP-D
/97BB872B4AA5598060E5A9B84449E129,UMP45,UMP45
/8297022049A935DD7D1D45AD8663AFF0,UMP45 25rd [.45 ACP],.45ACP 25发弹匣(UMP45)
/6C24CDE04755CE2944498FBF354E65F0,UNBAN,解除封禁
/EEC469B6423184B5D681FF8B751FEA17,UNBAN,解除封禁
/681B6EC7428B12E6071460BA16E6DC87,UNDERBARREL,下置附件
/C665518F4CDFB77977C4C68B8F5B1B74,UNIQUE ID,唯一ID
/CDD0B36B4A9349E7D7429BA6D1BFA6C7,UNMUTE ALL,取消静音全部
/0D7931A0451B4464DCEFE7B1B34360B9,UNSELECTED SKINS (NOT ALLOWED):,未选中的涂装(未允许):
/67F0C41A47F789907F4C999AE76A7532,UNSELECTED SKINS ({BlackOrWhiteAction}),未选中的涂装({BlackOrWhiteAction})
/FDDCAAFE482696172B9BD1B313B03626,UNSUBSCRIBE,退订
/54CA27D14371822EF3471788637AA936,USE ELEMENT CALLSIGN,使用小队呼号
/8B82A6064C4E9642D743B394F557C38C,USE RESTRICTIONS,使用限制
/7B51134C4C3BB53ED261E8B2A84C49AF,Ultra performance,超高性能
/F5B174F440BA2DBAE60B528A5B9BE7EF,Ultra quality,超高质量
/675ECBB74B80C289268B8DBA0FA505CB,Unable to travel to '{0}' - package is not a level.,无法传输到‘{0}’ - 该文件不是一个关卡。
/ABE6199542708112060CE48867566984,Unban,解除封禁
/C4DDCC0E410416EB9242DA993D32F917,Unbanning {0} of {1},解除封禁中{0}总计{1}
/997194FA457992F9FE5DCEB5F3F675EF,Unfocused Volume,丢失焦点后音量
/3B65E8DB4CF3F2CFDA5D85A3421B2B76,Unknown,未知
/4DDE846E47587AC9622742983C05B2DA,Unknown,未知
/6868C0B3462FD27FC35408838ADCB472,Unknown,未知
/B79219B7460024398BA73EB738E95230,Unknown,未知
/DB15BCB94476DC73441FF2AEB7C333BB,Unknown,未知
/DC9F69664473D6E995E76581C70C4369,Unknown,未知
/F7B53FBF49B566F8194121B74447339E,Unknown,未知
/F830FE0841C8F584B7E7189D58220085,Unknown,未知
/FA81B83947EABDCC52A4D2B629D15138,Unknown,未知
/31A371DA49BC14C9CC095AB5E6C7A484,Unlimited Framerate,不限制帧率
/0E1C271B4090AA8FB76B6F9FB91F7B62,Unsubscribe from the mod on Steam Workshop and remove it from local storage,从Steam创意工坊退订Mod并且删除本地存储的文件
/CEDD81E8414D07028121C4B234904B9F,Untrained,乌合之众
/10F4D25346424CC3DE4EFA955BFD73CF,Update Mod,更新Mod
/3671A8A145D56EB7B53CF7BB8D34A735,Use Door,开关门
/AC1ACFDE4DE917BE0BA00D8E65474330,Use Door (Gradual),开关门(渐进)
/A6651CB047244D0D13E2AB9EE2CB3B83,"Use HIGH READY and LOW READY to recover arm strength, and to avoid ""flagging"" teammates.","使用高或低姿态准备姿势恢复手臂耐力, 并且避免武器指向队友。"
/C4CCEDB944DF737AB020D6B306FAFDF3,Use HIGH READY or LOW READY to recover arm strength and reduce weapon sway.,使用高或低姿态准备姿势恢复手臂耐力，并减少武器晃动。
/DFD796914535D5D68F4B4ABAEAFA4A74,Use Ladder,使用梯子
/750BD60E417918BB7CDFFC818A9EA4EE,Use ScreenSpace Global Illumination,使用屏幕空间全局光照
/4F3ED9FF47EED6F5A8F553AEE7EB7699,Use Simplified Character Shadows,使用简化角色阴影
/00A583C64FAB1DE71CBBBA899A9F49C5,"Use this locker to change your name, appearance, gear and loadouts. Approach the locker and press F to start.",使用衣柜来更改您的名字、外观和装备，靠近衣柜并按交互键使用（默认为F）。
/15E500C44AD506971BA497AB606A6AD5,"Use this locker to change your name, appearance, gear and loadouts. Approach the locker and press F to start.",使用衣柜来更改您的名字、外观和装备，靠近衣柜并按交互键使用（默认为F）。
/1A38BDEB48D9AAFE6E8DC38A009D534B,"Use this locker to change your name, appearance, gear and loadouts. Approach the locker and press F to start.",使用衣柜来更改您的名字、外观和装备，靠近衣柜并按交互键使用（默认为F）。
/6C97E5B749EE3D97838E17A1382A4476,"Use this locker to change your name, appearance, gear and loadouts. Approach the locker and press F to start.",使用衣柜来更改您的名字、外观和装备，靠近衣柜并按交互键使用（默认为F）。
/7E11A3A74F61EBCCEF1AA1A5995026F9,"Use this locker to change your name, appearance, gear and loadouts. Approach the locker and press F to start.",使用衣柜来更改您的名字、外观和装备，靠近衣柜并按交互键使用（默认为F）。
/810B40C7465010FB35718FA4D63F2A1A,"Use this locker to change your name, appearance, gear and loadouts. Approach the locker and press F to start.",使用衣柜来更改您的名字、外观和装备，靠近衣柜并按交互键使用（默认为F）。
/A0262B824E8FC5A34E2D3E9E33347787,"Use this locker to change your name, appearance, gear and loadouts. Approach the locker and press F to start.",使用衣柜来更改您的名字、外观和装备，靠近衣柜并按交互键使用（默认为F）。
/ABEE2D444AA137E1426192BE690CA19E,"Use this locker to change your name, appearance, gear and loadouts. Approach the locker and press F to start.",使用衣柜来更改您的名字、外观和装备，靠近衣柜并按交互键使用（默认为F）。
/44B4F9DE4C3D30DB64A593B87CECA62E,"Use whichever is most convenient, but bear in mind that if new skins are added in mods, they will not be available by default in whitelists, and vice versa for blacklists",使用最方便的方式即可，但请注意：如果模组中添加了新皮肤，这些皮肤默认不会包含在白名单中，黑名单的情况也同理。
/E7BCF9804AEF38826BE37DAF4D995905,Used for main menu.,用于主菜单。
/464E15304BAA0487E4B8F68DBBA36036,UselessFodder,消耗品
/54023DE1404116B74C9E85BBE1A80FED,V1033,V1033
/B9E5B9AD4C1493EABA6FC2967B01495E,V1033,V1033
/4CA47A5144A4AF613338D48CBC3C0F48,VERSION MISMATCH,版本不匹配
/D405D7EA422EBC2C756B69B00BDD44E9,VERSION MISMATCH,版本不匹配
/60991E014CD20A692587C2B0371B93D6,VIDEO,视频
/902FC8B94A64E4F1111241855527B29A,VIDEO & GRAPHICS,视频&图形
/7AC543F24EC9F3AEC9AD8686A2D9CB60,VIEW DISTANCE,可视距离
/365647FF4A281EB05D04A18D5D58D906,VIS LASER / IR LASER,可见激光 / 红外激光
/6B81B122481A95D3712B988916E85310,VIS LASER / IR LASER,可见激光 / 红外激光
/BFD431934BA31405355D94963D450A15,VISUAL EFFECTS,视觉效果
/80BFBF0D4168DD5DB8882C8F8BD0A332,VOICE TALENT,声音工程师
/7304C73749AC01A1F7F90EB31DC8BF92,VOLUME,音量
/218107974C2A7E9174BAAAB1658C116D,VOTE,投票
/9D4F61E745A82627F35C70AC607EB6B4,VOTE,投票
/98F3B8A142B0B1A9265E86AF7A60B8F5,Validate Level,验证地图
/865DAD784A930047FEBE5582C21035BB,Validate level objects,验证地图物体
/7CBB4D9F4860123083092691E1B86D0E,Validation function missing or broken,验证功能丢失或损坏
/4575FDDA45D598FE71E1DCB437690BE9,Validation of '{gamemode}' mission data,验证'{gamemode}'模式的任务数据
/249A44D043983BD0826FAB8FE6319B1B,Variant Name,变体名称
/4A6E48BB4D38F5F39E3E9AAABB27791B,Variant Name,变体名称
/584186D046FAFC3494AC2CAE3533D7C7,Variant Name,变体名称
/45DFE7474DE16FD2A097158247B49608,Version,版本
/54387D5B45D4DDBB08D1BBA39916274C,Version,版本
/606CB74B448480D0F47959A2234A3C26,Version,版本
/FCBB6B57473D162E88AA4D954B2F38C2,Version,版本
/FDF2EB7C404CE3E162BA4DB575FE5D32,Version,版本
/0A31469742EB7BAB0A8E75B2F3FE0B80,Version {0},版本 {0}
/1C9739194CAE1484D859169C0BED57EE,Vertical Grip (RVG),垂直握把(RVG)
/A544796F464E8FEFD056F6B6DFD6FCCC,Vertical Grip (SVG),垂直握把(SVG)
/D7D8ACC942B00D3733DA83B2D29C3C4E,Vertical Synchronization (VSync),垂直同步(VSync)
/899E906843F82C70299E288C6093A137,Very Good,非常高
/D62A1AA74CE63C6AE0BD77BD61BB70EB,Very Good,非常高
/3B817B73425855B2BE1067A81CC51C42,Very High,非常高
/683DEF4E49AB73474B3C92AC343EDDCA,Very High,非常高
/90C64AE64D4DDADC3983DAB9BA4DD6D7,Very Low,非常低
/B40B94F8480A7B3D3108F6BF35D563B0,Very Low (Faster FXAA),非常低(快速FXAA)
/6BEBDAE94B5009A292181885BF400366,Veteran,老兵
/82C26B454DD3D3A5094012A21B52C7FF,Video,视频设置
/CBB72D7743C9AF8A5E6E13AA1B3C8D1B,"Video, audio, control and gameplay options.",视频，音频，游戏和控制选项.
/AEDCEA8F4E5A27F5864FD18961A20713,View Distance Scale,可视距离比例
/2E9BA53F44D44728D85AF8BB8F06BE75,ViewDistanceQuality,可视距离质量
/1B724E9A401C3ED2CAFE8D9B8FF73477,Visible,可见
/4764B95F403B2462327D8BAFDDFAC03C,Visible Laser (Red),红色激光指示器
/3F499B6F42DE922F988124879EFF8610,Voice Input Mode,语音输入模式
/85E8B09742C39E5C28EE39A8FF16C6F9,"Volume when the game's window is not in focus (minimized, Alt-Tabbed etc.).",游戏窗口丢失焦点（最小化、ALT-TAB切回桌面）时的音量。
/8D6C89814BFFA9B4017375A0A59B2F1E,Volumetric Fog,体积雾
/D0718F29415C56DB4E4DE980D2983ADD,Vote submitted.,投票已发起
/59617F884799AD00D9EE73859FE1F8FC,Vudu (1–6x),Vudu (1–6x)
/3B35E4154D779C344EBE2AB06157B661,V{0},V{0}
/AD1ACC284C6A9B4E1D810BBBB369615E,V{0},V{0}
/3B824D6C423407D8CC7189A40B1D4427,WARNING,警告
/8D252C8A4A01D7ECBC1FD4A25845EF7D,WEAPON ATTACHMENTS,武器配件
/85536B8B40A24A16626DBAA4022BC333,WEAPON KIT,武器配置
/88875F56446B58CDE9FE608C2C889430,WEAPON POSITIONS,武器位置
